Claim ID,Claim,Source,Node1,Node2,Label
759,Goosebumps (film) was written by Darren Lemke in 2000.,wiki,It,also Original Film,financed
759,Goosebumps (film) was written by Darren Lemke in 2000.,wiki,film,16 Columbia Pictures,premiered
759,Goosebumps (film) was written by Darren Lemke in 2000.,wiki,Goosebumps,84 million 84 budget,grossed
759,Goosebumps (film) was written by Darren Lemke in 2000.,wiki,It,Special Venue Project,received
760,Goosebumps (film) is based on a story by Scott Alexander and Larry Karaszewski.,wiki,Goosebumps,same R.L. Stine,is
760,Goosebumps (film) is based on a story by Scott Alexander and Larry Karaszewski.,wiki,It,Scott Alexander,directed
760,Goosebumps (film) is based on a story by Scott Alexander and Larry Karaszewski.,wiki,film,triple Jack role,stars
760,Goosebumps (film) is based on a story by Scott Alexander and Larry Karaszewski.,wiki,It,also Original Film,financed
760,Goosebumps (film) is based on a story by Scott Alexander and Larry Karaszewski.,wiki,film,16 Columbia Pictures,premiered
760,Goosebumps (film) is based on a story by Scott Alexander and Larry Karaszewski.,wiki,Goosebumps,84 million 84 budget,grossed
760,Goosebumps (film) is based on a story by Scott Alexander and Larry Karaszewski.,wiki,It,Special Venue Project,received
761,Goosebumps (film) was directed by a man.,wiki,Goosebumps,same R.L. Stine,is
761,Goosebumps (film) was directed by a man.,wiki,It,Scott Alexander,directed
761,Goosebumps (film) was directed by a man.,wiki,film,triple Jack role,stars
761,Goosebumps (film) was directed by a man.,wiki,It,also Original Film,financed
761,Goosebumps (film) was directed by a man.,wiki,film,16 Columbia Pictures,premiered
761,Goosebumps (film) was directed by a man.,wiki,Goosebumps,84 million 84 budget,grossed
761,Goosebumps (film) was directed by a man.,wiki,It,Special Venue Project,received
762,In the End was positively reviewed.,wiki,It,single Hybrid October,is
762,In the End was positively reviewed.,wiki,It,One Step Closer,is
762,In the End was positively reviewed.,wiki,most music reviewers,vocal rapper Mike song,received
762,In the End was positively reviewed.,wiki,first Billboard that,Top,reached
762,In the End was positively reviewed.,wiki,It,2002 Z100 countdown,reached
762,In the End was positively reviewed.,wiki,500 Greatest You,500 Greatest Songs,ranked
762,In the End was positively reviewed.,wiki,song,played rock decade,is
762,In the End was positively reviewed.,wiki,It,Enth E ND,remixed
762,In the End was positively reviewed.,wiki,music video,fantasy setting,featured
762,In the End was positively reviewed.,wiki,initially lead it,Hybrid Theory,disliked
763,In the End was a track on Hybrid Theory.,wiki,It,single Hybrid October,is
763,In the End was a track on Hybrid Theory.,wiki,It,One Step Closer,is
763,In the End was a track on Hybrid Theory.,wiki,most music reviewers,vocal rapper Mike song,received
763,In the End was a track on Hybrid Theory.,wiki,first Billboard that,Top,reached
763,In the End was a track on Hybrid Theory.,wiki,It,2002 Z100 countdown,reached
763,In the End was a track on Hybrid Theory.,wiki,500 Greatest You,500 Greatest Songs,ranked
763,In the End was a track on Hybrid Theory.,wiki,song,played rock decade,is
763,In the End was a track on Hybrid Theory.,wiki,It,Enth E ND,remixed
763,In the End was a track on Hybrid Theory.,wiki,music video,fantasy setting,featured
763,In the End was a track on Hybrid Theory.,wiki,initially lead it,Hybrid Theory,disliked
764,In the End was a Linkin Park single.,wiki,It,single Hybrid October,is
764,In the End was a Linkin Park single.,wiki,It,One Step Closer,is
764,In the End was a Linkin Park single.,wiki,most music reviewers,vocal rapper Mike song,received
764,In the End was a Linkin Park single.,wiki,first Billboard that,Top,reached
764,In the End was a Linkin Park single.,wiki,It,2002 Z100 countdown,reached
764,In the End was a Linkin Park single.,wiki,500 Greatest You,500 Greatest Songs,ranked
764,In the End was a Linkin Park single.,wiki,song,played rock decade,is
764,In the End was a Linkin Park single.,wiki,It,Enth E ND,remixed
764,In the End was a Linkin Park single.,wiki,music video,fantasy setting,featured
764,In the End was a Linkin Park single.,wiki,initially lead it,Hybrid Theory,disliked
765,In the End was released through Warner Bros entertainment company.,wiki,It,single Hybrid October,is
765,In the End was released through Warner Bros entertainment company.,wiki,It,One Step Closer,is
765,In the End was released through Warner Bros entertainment company.,wiki,most music reviewers,vocal rapper Mike song,received
765,In the End was released through Warner Bros entertainment company.,wiki,first Billboard that,Top,reached
765,In the End was released through Warner Bros entertainment company.,wiki,It,2002 Z100 countdown,reached
765,In the End was released through Warner Bros entertainment company.,wiki,500 Greatest You,500 Greatest Songs,ranked
765,In the End was released through Warner Bros entertainment company.,wiki,song,played rock decade,is
765,In the End was released through Warner Bros entertainment company.,wiki,It,Enth E ND,remixed
765,In the End was released through Warner Bros entertainment company.,wiki,music video,fantasy setting,featured
765,In the End was released through Warner Bros entertainment company.,wiki,initially lead it,Hybrid Theory,disliked
766,Hybrid Theory featured the track In the End.,wiki,It,single Hybrid October,is
766,Hybrid Theory featured the track In the End.,wiki,It,One Step Closer,is
766,Hybrid Theory featured the track In the End.,wiki,most music reviewers,vocal rapper Mike song,received
766,Hybrid Theory featured the track In the End.,wiki,first Billboard that,Top,reached
766,Hybrid Theory featured the track In the End.,wiki,It,2002 Z100 countdown,reached
766,Hybrid Theory featured the track In the End.,wiki,500 Greatest You,500 Greatest Songs,ranked
766,Hybrid Theory featured the track In the End.,wiki,song,played rock decade,is
766,Hybrid Theory featured the track In the End.,wiki,It,Enth E ND,remixed
766,Hybrid Theory featured the track In the End.,wiki,music video,fantasy setting,featured
766,Hybrid Theory featured the track In the End.,wiki,initially lead it,Hybrid Theory,disliked
767,In the End was released in 2000.,wiki,It,single Hybrid October,is
767,In the End was released in 2000.,wiki,It,One Step Closer,is
767,In the End was released in 2000.,wiki,most music reviewers,vocal rapper Mike song,received
767,In the End was released in 2000.,wiki,first Billboard that,Top,reached
767,In the End was released in 2000.,wiki,It,2002 Z100 countdown,reached
767,In the End was released in 2000.,wiki,500 Greatest You,500 Greatest Songs,ranked
767,In the End was released in 2000.,wiki,song,played rock decade,is
767,In the End was released in 2000.,wiki,It,Enth E ND,remixed
767,In the End was released in 2000.,wiki,music video,fantasy setting,featured
767,In the End was released in 2000.,wiki,initially lead it,Hybrid Theory,disliked
768,In the End was written by Linkin Park.,wiki,It,single Hybrid October,is
768,In the End was written by Linkin Park.,wiki,It,One Step Closer,is
768,In the End was written by Linkin Park.,wiki,most music reviewers,vocal rapper Mike song,received
768,In the End was written by Linkin Park.,wiki,first Billboard that,Top,reached
768,In the End was written by Linkin Park.,wiki,It,2002 Z100 countdown,reached
768,In the End was written by Linkin Park.,wiki,500 Greatest You,500 Greatest Songs,ranked
768,In the End was written by Linkin Park.,wiki,song,played rock decade,is
768,In the End was written by Linkin Park.,wiki,It,Enth E ND,remixed
768,In the End was written by Linkin Park.,wiki,music video,fantasy setting,featured
768,In the End was written by Linkin Park.,wiki,initially lead it,Hybrid Theory,disliked
769,In the End has piano in it.,wiki,It,single Hybrid October,is
769,In the End has piano in it.,wiki,It,One Step Closer,is
769,In the End has piano in it.,wiki,most music reviewers,vocal rapper Mike song,received
769,In the End has piano in it.,wiki,first Billboard that,Top,reached
769,In the End has piano in it.,wiki,It,2002 Z100 countdown,reached
769,In the End has piano in it.,wiki,500 Greatest You,500 Greatest Songs,ranked
769,In the End has piano in it.,wiki,song,played rock decade,is
769,In the End has piano in it.,wiki,It,Enth E ND,remixed
769,In the End has piano in it.,wiki,music video,fantasy setting,featured
769,In the End has piano in it.,wiki,initially lead it,Hybrid Theory,disliked
770,Riverdale is an adaptation.,wiki,Riverdale,American Archie Comics,is
770,Riverdale is an adaptation.,wiki,first  season,2017  May,ordered
770,Riverdale is an adaptation.,wiki,It,creative Greg Berlanti,adapted
770,Riverdale is an adaptation.,wiki,2017  CW,second  season,renewed
770,Riverdale is an adaptation.,wiki,new love that,best Jughead show,features
770,Riverdale is an adaptation.,wiki,twin Jason who,mystery,features
770,Riverdale is an adaptation.,wiki,Other  characters,Hermione Archie,include
771,Riverdale's executive producer is Greg Berlanti.,wiki,Riverdale,American Archie Comics,is
771,Riverdale's executive producer is Greg Berlanti.,wiki,first  season,2017  May,ordered
771,Riverdale's executive producer is Greg Berlanti.,wiki,It,creative Greg Berlanti,adapted
771,Riverdale's executive producer is Greg Berlanti.,wiki,2017  CW,second  season,renewed
771,Riverdale's executive producer is Greg Berlanti.,wiki,new love that,best Jughead show,features
771,Riverdale's executive producer is Greg Berlanti.,wiki,twin Jason who,mystery,features
771,Riverdale's executive producer is Greg Berlanti.,wiki,Other  characters,Hermione Archie,include
772,Riverdale has an executive producer.,wiki,Riverdale,American Archie Comics,is
772,Riverdale has an executive producer.,wiki,first  season,2017  May,ordered
772,Riverdale has an executive producer.,wiki,It,creative Greg Berlanti,adapted
772,Riverdale has an executive producer.,wiki,2017  CW,second  season,renewed
772,Riverdale has an executive producer.,wiki,new love that,best Jughead show,features
772,Riverdale has an executive producer.,wiki,twin Jason who,mystery,features
772,Riverdale has an executive producer.,wiki,Other  characters,Hermione Archie,include
773,Roberto Aguirre-Sacasa was the one who adapted Riverdale for television.,wiki,Riverdale,American Archie Comics,is
773,Roberto Aguirre-Sacasa was the one who adapted Riverdale for television.,wiki,first  season,2017  May,ordered
773,Roberto Aguirre-Sacasa was the one who adapted Riverdale for television.,wiki,It,creative Greg Berlanti,adapted
773,Roberto Aguirre-Sacasa was the one who adapted Riverdale for television.,wiki,2017  CW,second  season,renewed
773,Roberto Aguirre-Sacasa was the one who adapted Riverdale for television.,wiki,new love that,best Jughead show,features
773,Roberto Aguirre-Sacasa was the one who adapted Riverdale for television.,wiki,twin Jason who,mystery,features
773,Roberto Aguirre-Sacasa was the one who adapted Riverdale for television.,wiki,Other  characters,Hermione Archie,include
774,A third series of Poldark has been commissioned.,wiki,American drama television that,8 BBC March,is
774,A third series of Poldark has been commissioned.,wiki,eight part series,two Edward Bazalgette,aired
774,A third series of Poldark has been commissioned.,wiki,earlier television series,One Poldark 1975,based
774,A third series of Poldark has been commissioned.,wiki,which,4  September,announced
774,A third series of Poldark has been commissioned.,wiki,third  series,6  July,announced
775,Poldark has been commissioned for a third series before the second series even began.,wiki,American drama television that,8 BBC March,is
775,Poldark has been commissioned for a third series before the second series even began.,wiki,eight part series,two Edward Bazalgette,aired
775,Poldark has been commissioned for a third series before the second series even began.,wiki,earlier television series,One Poldark 1975,based
775,Poldark has been commissioned for a third series before the second series even began.,wiki,which,4  September,announced
775,Poldark has been commissioned for a third series before the second series even began.,wiki,third  series,6  July,announced
776,Poldark has three series.,wiki,American drama television that,8 BBC March,is
776,Poldark has three series.,wiki,eight part series,two Edward Bazalgette,aired
776,Poldark has three series.,wiki,earlier television series,One Poldark 1975,based
776,Poldark has three series.,wiki,which,4  September,announced
776,Poldark has three series.,wiki,third  series,6  July,announced
777,Poldark is a television show.,wiki,American drama television that,8 BBC March,is
777,Poldark is a television show.,wiki,eight part series,two Edward Bazalgette,aired
777,Poldark is a television show.,wiki,earlier television series,One Poldark 1975,based
777,Poldark is a television show.,wiki,which,4  September,announced
777,Poldark is a television show.,wiki,third  series,6  July,announced
778,Qui-Gon Jinn is a fictional person in the Star Wars franchise.,wiki,Gon Jinn,1999 Liam film,is
779,Qui-Gon Jinn is a fictitious character.,wiki,Gon Jinn,1999 Liam film,is
780,Qui-Gon Jinn is portrayed by an actor.,wiki,Gon Jinn,1999 Liam film,is
781,Qui-Gon Jinn is a fictional Star Wars character.,wiki,Gon Jinn,1999 Liam film,is
782,Qui-Gon Jinn is a character in the Star Wars franchise.,wiki,Gon Jinn,1999 Liam film,is
783,Middle-earth was created by British writer J. R. R. Tolkien.,wiki,Middle earth,British R. R. legendarium,is
783,Middle-earth was created by British writer J. R. R. Tolkien.,wiki,term,mythological Norse past,is
783,Middle-earth was created by British writer J. R. R. Tolkien.,wiki,entirely Middle earth,short  legendarium,take
783,Middle-earth was created by British writer J. R. R. Tolkien.,wiki,only Endor stories,southern  continent,translated
783,Middle-earth was created by British writer J. R. R. Tolkien.,wiki,Middle earth,north Earth,is
783,Middle-earth was created by British writer J. R. R. Tolkien.,wiki,Tolkien,creational Third reality,placed
