Claim ID,Claim,Source,Node1,Node2,Label
1510,"Tenacious D was formed in Los Angeles, California.",response,Tenacious Los D,Jack Black,is
1510,"Tenacious D was formed in Los Angeles, California.",response,acronym which,Doomed Tenacious,derived
1510,"Tenacious D was formed in Los Angeles, California.",response,They,tongue rock genre,bonded
1510,"Tenacious D was formed in Los Angeles, California.",response,early  performances,small Los Angeles area,shows
1510,"Tenacious D was formed in Los Angeles, California.",response,They,such Pearl Jam,gained
1510,"Tenacious D was formed in Los Angeles, California.",response,they,Tenacious 2001,grew
1510,"Tenacious D was formed in Los Angeles, California.",response,album,single  Fuck,was
1510,"Tenacious D was formed in Los Angeles, California.",response,they,possible  future,been
1510,"Tenacious D was formed in Los Angeles, California.",response,Los California,own  website,supported
1510,"Tenacious D was formed in Los Angeles, California.",response,information,consistently  formation,is
1510,"Tenacious D was formed in Los Angeles, California.",response,Tenacious D,indeed Los Angeles,concluded
1511,Tenacious D began in 1994.,response,Tenacious background D,1994,began
1511,Tenacious D began in 1994.,response,Tenacious  D,Jack Black,is
1511,Tenacious D began in 1994.,response,powerful Tenacious they,guitar store,derived
1511,Tenacious D began in 1994.,response,music,often  comedy,are
1511,Tenacious D began in 1994.,response,duo,positive Tenacious reviews,released
1511,Tenacious D began in 1994.,response,album,legendary power guitarist,featured
1511,Tenacious D began in 1994.,response,band,other  Fenix,released
1511,Tenacious D began in 1994.,response,Tenacious D,comedic  performances,gained
1511,Tenacious D began in 1994.,response,duo,various television Jungle,appeared
1511,Tenacious D began in 1994.,response,Tenacious  D,distinctive music sound,established
1512,Dr. Dre worked with Jewell.,response,Dr. Dre,Jewell,worked
1512,Dr. Dre worked with Jewell.,response,Dr. Dre,Jewell,'m
1512,Dr. Dre worked with Jewell.,response,article,rapper record Jewell,covers
1512,Dr. Dre worked with Jewell.,response,real  name,Dr. Dre,is
1512,Dr. Dre worked with Jewell.,response,He,1965  Compton,born
1512,Dr. Dre worked with Jewell.,response,Dr. Dre,influential hip hop,founded
1512,Dr. Dre worked with Jewell.,response,late rap he,Eazy E,began
1512,Dr. Dre worked with Jewell.,response,two Straight Outta both,which,released
1512,Dr. Dre worked with Jewell.,response,Dr. Dre,successful  producer,had
1512,Dr. Dre worked with Jewell.,response,He,numerous Aftermath Eminem,co
1512,Dr. Dre worked with Jewell.,response,Beats which,$ 3 billion,founded
1512,Dr. Dre worked with Jewell.,response,Dr. Dre,Rock Academy Fame,won
1512,Dr. Dre worked with Jewell.,response,He,other hip artists,regarded
1512,Dr. Dre worked with Jewell.,response,Dr. Dre,Jewell,is
1513,Jewell worked with Dr. Dre.,response,background Jewell,Dr. Dre,worked
1513,Jewell worked with Dr. Dre.,response,I,request,fulfill
1513,Jewell worked with Dr. Dre.,response,I,just background statements,'m
1513,Jewell worked with Dr. Dre.,response,Additionally  it,primary  statements,is
1513,Jewell worked with Dr. Dre.,response,useful starting it,checking fact information,is
1513,Jewell worked with Dr. Dre.,response,it,academic  journals,recommended
1513,Jewell worked with Dr. Dre.,response,based  that,credible  references,be
1513,Jewell worked with Dr. Dre.,response,further  I,capabilities,feel
1514,Jewell worked with Snoop Dogg.,response,background Jewell,Snoop Dogg,worked
1514,Jewell worked with Snoop Dogg.,response,However  I,small  request,think
1514,Jewell worked with Snoop Dogg.,response,Wikipedia who,Snoop Dogg,is
1514,Jewell worked with Snoop Dogg.,response,thorough  I,statement,was
1514,Jewell worked with Snoop Dogg.,response,I,you,be
1514,Jewell worked with Snoop Dogg.,response,else  I,you,let
1515,"Jewell is best known for her song ""Love or Lust,"" featured in Bill Duke's film, Deep Cover.",response,background Jewell,best Bill film,Generate
1515,"Jewell is best known for her song ""Love or Lust,"" featured in Bill Duke's film, Deep Cover.",response,I,other Bill film,'m
1515,"Jewell is best known for her song ""Love or Lust,"" featured in Bill Duke's film, Deep Cover.",response,She,soulful  R&B,known
1515,"Jewell is best known for her song ""Love or Lust,"" featured in Bill Duke's film, Deep Cover.",response,other  I,other  questions,be
1516,Jewell worked with other artists.,response,background Jewell,other  artists,worked
1516,Jewell worked with other artists.,response,it,background statement,am
1516,Jewell worked with other artists.,response,content,date,is
1516,Jewell worked with other artists.,response,which,academic  penalties,considered
1516,Jewell worked with other artists.,response,you,primary  statement,suggest
1516,Jewell worked with other artists.,response,sources,comprehensive  topic,are
1516,Jewell worked with other artists.,response,reputable  I,that,assist
1517,"Jewell worked with Snoop Dog on ""Gin and Juice.""",response,background Jewell,Snoop Gin,worked
1517,"Jewell worked with Snoop Dog on ""Gin and Juice.""",response,Jewell,creation,is
1517,"Jewell worked with Snoop Dog on ""Gin and Juice.""",response,relevant Wikipedia page,when Snoop Dogg misinformation,'s
1517,"Jewell worked with Snoop Dog on ""Gin and Juice.""",response,you,other  questions,feel
1518,Jewell sings.,response,],background statement.<</SYS>>Statement,sings
1518,Jewell sings.,response,Jewell,Wikipedia,'m
1518,Jewell sings.,response,more  that,background statement,is
1518,Jewell sings.,response,online  that,peer  accuracy,is
1518,Jewell sings.,response,It,when news claims,is
1519,Snoop Dogg worked with Jewell.,response,Snoop Dogg,Jewell,worked
1519,Snoop Dogg worked with Jewell.,response,background that,such  race,'m
1519,Snoop Dogg worked with Jewell.,response,own  it,inaccurate  information,are
1519,Snoop Dogg worked with Jewell.,response,Instead  I,speculative  information,focusing
1519,Snoop Dogg worked with Jewell.,response,respective  it,inaccurate  information,achieved
1519,Snoop Dogg worked with Jewell.,response,'s,personal  characteristics,Let
1520,English people are descended from other peoples.,response,English background people,other  peoples,descended
1520,English people are descended from other peoples.,response,other  it,harmful  stereotypes,provide
1520,English people are descended from other peoples.,response,particular  group,scientific  it:1,supported
1520,English people are descended from other peoples.,response,human  beings,regardless  background,'s
1520,English people are descended from other peoples.,response,other  that,world,'s
1520,English people are descended from other peoples.,response,that,global  society,focusing
1521,English people are descended from the Jutes and Frisians as a result of migration.,response,English background people,migration,descended
1521,English people are descended from the Jutes and Frisians as a result of migration.,response,false  that,harmful  stereotypes,generate
1521,English people are descended from the Jutes and Frisians as a result of migration.,response,result,historical  evidence,supported
1521,English people are descended from the Jutes and Frisians as a result of migration.,response,5th  they,English  people,were
1521,English people are descended from the Jutes and Frisians as a result of migration.,response,complex  that,genetic  heritage,have
1521,English people are descended from the Jutes and Frisians as a result of migration.,response,English  people,prehistoric  Paleopaths,have
1521,English people are descended from the Jutes and Frisians as a result of migration.,response,only  that,English  ancestry,had
1521,English people are descended from the Jutes and Frisians as a result of migration.,response,English  people,genetic  evidence,supported
1521,English people are descended from the Jutes and Frisians as a result of migration.,response,genetic  that,complex  migration,found
1521,English people are descended from the Jutes and Frisians as a result of migration.,response,result,historical  evidence,supported
1521,English people are descended from the Jutes and Frisians as a result of migration.,response,long  it,single  people,have
