Claim,Claim ID,Source,Node1,Node2,Label
13,332,wiki_real,,,Skull
13,332,wiki_real,,,Spine
13,332,wiki_real,,,Shamrock
13,332,wiki_real,,,Spectacles
13,332,wiki_real,,,Scapula
13,332,wiki_real,,,Slingshot
13,332,wiki_real,,,Snipe
13,332,wiki_real,,,Swallow
13,332,wiki_real,,,Sardines
13,332,wiki_real,,,Swan
13,332,wiki_real,,,Skunk
13,332,wiki_real,,,Stepladder
13,332,wiki_real,,,Sofa
13,332,wiki_real,Scarab,,beetle
13,332,wiki_real,,,Stereo
13,332,wiki_real,,David,Star
13,332,wiki_real,,,Sparrow
13,332,wiki_real,,,Squirrel
13,332,wiki_real,,,Sextant
13,332,wiki_real,,,Squid
13,332,wiki_real,,,Seahorse
13,332,wiki_real,,,Salute
13,332,wiki_real,,,Sardines
13,332,wiki_real,,,T
13,332,wiki_real,,,hat
13,332,wiki_real,,,Tulip
13,332,wiki_real,,,Tricycle
13,332,wiki_real,,,Toad
13,332,wiki_real,,,Thermos
13,332,wiki_real,,,Turtle
13,332,wiki_real,,679,Tear
13,332,wiki_real,,,Trombone
13,332,wiki_real,,,Trumpet
13,332,wiki_real,,,Tuba
13,332,wiki_real,,,Tractor
13,332,wiki_real,,,Trailer
13,332,wiki_real,,,Tunnel
13,332,wiki_real,,,Tepee
13,332,wiki_real,,,pole
13,332,wiki_real,,,Target
13,332,wiki_real,,,Tuxedo
13,332,wiki_real,,,690
13,332,wiki_real,,,Telescope
13,332,wiki_real,,,Teapot
13,332,wiki_real,,,Television
13,332,wiki_real,,,Trophy
13,332,wiki_real,,,Tap
13,332,wiki_real,Teddy,696,bear
13,332,wiki_real,,,Tambourine
13,332,wiki_real,,,698
13,332,wiki_real,,,tank
13,332,wiki_real,,,700
13,332,wiki_real,,,701
13,332,wiki_real,,,Tweezers
13,332,wiki_real,,,Threader
13,332,wiki_real,,,704
13,332,wiki_real,,,705
13,332,wiki_real,,,Telephone
13,332,wiki_real,,,U
13,332,wiki_real,,,UFO
13,332,wiki_real,,,Major
13,332,wiki_real,,,Minor
13,332,wiki_real,,,Kingdom
13,332,wiki_real,,,712
13,332,wiki_real,,,Ukulele
13,332,wiki_real,,,Underwear
13,332,wiki_real,,,715
13,332,wiki_real,,,Volkswagen
13,332,wiki_real,,,Vase
13,332,wiki_real,,,Van
13,332,wiki_real,,,VCR
13,332,wiki_real,,,Violin
13,332,wiki_real,,Vacuum 721,cleaner
13,332,wiki_real,,,doll
13,332,wiki_real,,,Vane
13,332,wiki_real,,,Valve
13,332,wiki_real,,,Volcano
13,332,wiki_real,,,Viaduct
13,332,wiki_real,,,Vicar
13,332,wiki_real,,728,Viking
13,332,wiki_real,,,Vampire
13,332,wiki_real,,,Valley
13,332,wiki_real,,,Vegetables
13,332,wiki_real,,,731
13,332,wiki_real,,,Wristwatch
13,332,wiki_real,,,Witch
13,332,wiki_real,,,Wave
13,332,wiki_real,,,Wizard
13,332,wiki_real,,,Wand
13,332,wiki_real,,,Wheat
13,332,wiki_real,,,Wall
13,332,wiki_real,,,Wreck
13,332,wiki_real,,,Wharf
13,332,wiki_real,,,Whale
13,332,wiki_real,,,Walrus
13,332,wiki_real,,,Whirlpool
13,332,wiki_real,,,Werewolf
13,332,wiki_real,,,Wolf
13,332,wiki_real,,,Wishbone
13,332,wiki_real,,,747
13,332,wiki_real,,,Washerwoman
13,332,wiki_real,,,Washhouse
13,332,wiki_real,,,machine
13,332,wiki_real,,,Wagon
13,332,wiki_real,,,Whip
13,332,wiki_real,,,Windmill
13,332,wiki_real,,,Wombat
13,332,wiki_real,,,Wallaby
13,332,wiki_real,,,willow
13,332,wiki_real,,,757
13,332,wiki_real,,,Weapons
13,332,wiki_real,,,X
13,332,wiki_real,,,Xylophone
13,332,wiki_real,,,Xerophytes
13,332,wiki_real,,,tree
13,332,wiki_real,,,X
13,332,wiki_real,,,X
13,332,wiki_real,,,Y
13,332,wiki_real,,,Yoke
13,332,wiki_real,,764,Yolk
13,332,wiki_real,,,Yeti
13,332,wiki_real,,,Yeoman
13,332,wiki_real,,,yo
13,332,wiki_real,,,Yard
13,332,wiki_real,,,769
13,332,wiki_real,,,Zulu
13,332,wiki_real,,,771
13,332,wiki_real,,,Zipper
13,332,wiki_real,,,Zinnia
13,332,wiki_real,,,Zither
13,332,wiki_real,,,Zebu
13,332,wiki_real,,,Zorro
13,332,wiki_real,,,777
13,332,wiki_real,Related Julia MacRae Books,Animalia colouring Animalia 2008,published
13,332,wiki_real,H. N. Abrams,also book children,published
13,332,wiki_real,26 Animalia Wall author,new  letter,published
13,332,wiki_real,American Puzzle Factory,300 piece jigsaw cover,created
13,332,wiki_real,also  which,United States,created
13,332,wiki_real,It,also Czech Republic,airs
13,332,wiki_real,,recently  ET1,in
13,332,wiki_real,Television Foundation,classroom use,released
13,332,wiki_real,Base Factory,iPhone iPod Touch,released
13,332,wiki_real,Awards Animalia,Picture Story Book,won
13,332,wiki_real,Book Council,1987 Picture Year,designated
13,332,wiki_real,Own Australian Literature Awards,,named
13,332,wiki_real,official Time activity guide,Australian Puffin Books books,books
14,334,wiki_real,International Atomic Time,proper coordinate time geoid,is
14,334,wiki_real,It,continuous leap seconds,is
14,334,wiki_real,It,fixed Terrestrial epoch,is
14,334,wiki_real,also Coordinated Universal which,all  surface,is
14,334,wiki_real,,whole UTC seconds,deviates
14,334,wiki_real,UTC,seconds  TAI,is
14,334,wiki_real,37  seconds,27 leap 1972,result
14,334,wiki_real,TAI,uniform time Earth,reported
14,334,wiki_real,Julian  days,,used
14,334,wiki_real,Universal two,changing  Earth,synchronised
14,334,wiki_real,Operation TAI,national  laboratories,is
14,334,wiki_real,International System,SI  caesium,based
14,334,wiki_real,clocks,GPS signals,compared
14,334,wiki_real,signal TAI,best constituent clock,is
14,334,wiki_real,frequency  which,TAI,institutions
14,334,wiki_real,usually  which,known integer seconds,published
14,334,wiki_real,where UTC NPL,National Physical Laboratory,denoted
14,334,wiki_real,TAI form,,denoted
14,334,wiki_real,which,atomic time anything,is
14,334,wiki_real,clocks,regularly  other,compared
14,334,wiki_real,weighted  that,stable time scale,combines
14,334,wiki_real,combined time scale,Circular  T,published
14,334,wiki_real,time scale,participating institution k.,expressed
14,334,wiki_real,same  circular,atomic time scales,gives
14,334,wiki_real,once TAI scale,once Circular T,revised
14,334,wiki_real,it,proper time scale,is
14,334,wiki_real,it,better Terrestrial Time,considered
14,334,wiki_real,atomic quartz clocks,atomic quartz clock,operated
14,334,wiki_real,timekeeping  services,atomic National Physical Laboratory,started
14,334,wiki_real,It,time scale,used
14,334,wiki_real,States Naval Observatory,9 National October,began
14,334,wiki_real,Time Bureau International Time BIH,distant VLF radio signals,began
14,334,wiki_real,name,time 1969,defined
14,334,wiki_real,SI second,caesium 1967,defined
14,334,wiki_real,which,BIPM time scale,made
14,334,wiki_real,combined TAI scale,various  clocks,became
14,334,wiki_real,participating  TAI,mean sea level,applied
14,334,wiki_real,TAI,one  trillion,meant
14,334,wiki_real,uncorrected time scale,Free Atomic Scale,continues
14,334,wiki_real,Terrestrial which,solar time system,instant
14,334,wiki_real,three,exactly  instant,defined
14,334,wiki_real,TAI,henceforth  equation,was
14,334,wiki_real,it,continuous  UTC,s.
14,334,wiki_real,Relation,UTC UTC,is
14,334,wiki_real,It,occasionally leap seconds,adjusted
14,334,wiki_real,that,atomic  time,composed
14,334,wiki_real,fractional leap UTC,UT2,made
14,334,wiki_real,Afterward  adjustments,whole  UT1,made
14,334,wiki_real,This,broadcast time scale,was
14,334,wiki_real,time scale,,meant
14,334,wiki_real,such  which,public Universal UTC,means
14,334,wiki_real,website FAQs History,TAI scales,See
15,336,wiki_real,Altruism,other  material,is
15,336,wiki_real,It,religious  worldviews,is
15,336,wiki_real,However  object(s,cultures,vary
15,336,wiki_real,which,selfishness,become
15,336,wiki_real,word,altruisme Auguste egoism,popularized
15,336,wiki_real,biological day which,directly  action,derived
15,336,wiki_real,intentional  that,external  rewards,suggests
15,336,wiki_real,spiteful  action,self benefit,harms
15,336,wiki_real,Altruism,common  good,distinguished
15,336,wiki_real,social  altruism,relationships,predicated
15,336,wiki_real,true  altruism,human  psychology,exists
15,336,wiki_real,altruistic  actor,personal  gratification,suggests
15,336,wiki_real,intrinsic  rewards,benefits,depends
15,336,wiki_real,individuals,morally  others,refer
15,336,wiki_real,individuals,morally  themselves,contrasted
15,336,wiki_real,Effective  altruism,effective  others,is
15,336,wiki_real,concept,philosophical  thought,has
15,336,wiki_real,term,major Auguste psychologists,coined
15,336,wiki_real,different  methods,different  altruism,affect
15,336,wiki_real,simple  altruism,other  them,caring
15,336,wiki_real,Marcel Gift,alms,contains
15,336,wiki_real,note,sacrifice,describes
15,336,wiki_real,Alms,one  other,writes
15,336,wiki_real,certain  who,it,is
15,336,wiki_real,ancient  which,justice,is
15,336,wiki_real,hitherto,useless  poor,accept
15,336,wiki_real,that,actor,refers
15,336,wiki_real,evolutionary  this,public courtship goods,applied
15,336,wiki_real,Theories,evolutionary  origins,accelerated
15,336,wiki_real,related  strands,behavioural game strategies,emerged
15,336,wiki_real,Some,proposed  mechanisms,are
15,336,wiki_real,distant  kin,different  cultures,are
15,336,wiki_real,subtle  cues,altruistic  behavior,increase
15,336,wiki_real,One kinship cue,,is
15,336,wiki_real,closely study participants,depicted  persons,found
15,336,wiki_real,especially family this,helpful  behavior,having
15,336,wiki_real,study,perceived  group,found
15,336,wiki_real,Using,one audience study,increased
15,336,wiki_real,especially  who,typically  families,was
15,336,wiki_real,,,interests
15,336,wiki_real,friends,,are
15,336,wiki_real,such group members,eventually  altruist,benefit
15,336,wiki_real,noticeable  increases,,cooperativeness
15,336,wiki_real,hostile  outgroup,entire  ingroup,be
15,336,wiki_real,,,altruism
15,336,wiki_real,also  Reciprocity,,See
15,336,wiki_real,,,reciprocity
15,336,wiki_real,they,help,shows
15,336,wiki_real,tit  strategy,tit  tat,is
15,336,wiki_real,only  others,return,seem
15,336,wiki_real,more  individuals,again  future,is
15,336,wiki_real,frequency,population,tend
15,336,wiki_real,effect,cooperative  behaviors,tend
15,336,wiki_real,Simply  changing,instead Wall Street Game,increase
15,336,wiki_real,someone,them,implies
15,336,wiki_real,that,thereby  reciprocity,used
15,336,wiki_real,publicly  someone,large  donation,is
15,336,wiki_real,even  people,more  others,generalize
15,336,wiki_real,other  people,even  those,avoid
15,336,wiki_real,which,unintended  conflicts,fail
15,336,wiki_real,such  it,generous  cooperation,be
15,336,wiki_real,more  they,one,are
15,336,wiki_real,This,better  promises,be
15,336,wiki_real,more  they,extensive  help,are
15,336,wiki_real,Direct  reciprocity,general scale population,increased
15,336,wiki_real,Thus  giving,cooperative  group,reduce
15,336,wiki_real,,,reciprocity
15,336,wiki_real,poor  reputation,poor  reciprocators,causes
15,336,wiki_real,even  they,direct  interactions,has
15,336,wiki_real,,,reciprocity
15,336,wiki_real,where  individuals,established  altruism,form
15,336,wiki_real,number,well  existence,proposed
15,336,wiki_real,,,reciprocity
15,336,wiki_real,also  byproduct,altruist,behaves
15,336,wiki_real,,,signaling
15,336,wiki_real,away  it,honest resource resources,be
15,336,wiki_real,altruist,others,signal
15,336,wiki_real,It,costly  signaling,be
15,336,wiki_real,who,those,is
15,336,wiki_real,important  population,increasingly  characteristics,is
15,336,wiki_real,even  they,hunted  anyone,seen
15,336,wiki_real,Similarly  holding,large  resources,seen
15,336,wiki_real,Heroic risk taking,costly  ability,interpreted
15,336,wiki_real,,similar  predictions,reciprocity
15,336,wiki_real,they,simply  someone,is
15,336,wiki_real,This,many  studies,documented
15,336,wiki_real,such  people,instead computer screen,is
15,336,wiki_real,reputational  cues,reputational  effects,become
15,336,wiki_real,Public  displays,dead  desire,influenced
15,336,wiki_real,which,reputational  concerns,donate
15,336,wiki_real,altruistic  men,,found
15,336,wiki_real,he,also  her,be
15,336,wiki_real,men,attractive  woman,shown
15,336,wiki_real,less  women,attractive  man,is
15,336,wiki_real,they,less  success,avoid
15,336,wiki_real,burnished  which,competitive  altruism,compete
15,336,wiki_real,even  this,reputation,seem
15,336,wiki_real,so  they,such  psychopathy,be
15,336,wiki_real,reputational  benefits,immediate  present,occur
15,336,wiki_real,shorter time people,shorter time others,have
15,336,wiki_real,extrinsic  rewards,intrinsic  rewards,found
15,336,wiki_real,overall  behaviors,extrinsic  rewards,be
15,336,wiki_real,altruism,actually  them,is
15,336,wiki_real,especially  who,especially  those,used
15,336,wiki_real,doing,reputational  good,is
15,336,wiki_real,,,selection
15,336,wiki_real,even  adaptations,individual  level,argued
15,336,wiki_real,where group groups,altruistic  persons,occur
15,336,wiki_real,Such  altruism,also outgroup group,extend
15,336,wiki_real,Group selection theory,evolutionary  scientists,criticized
15,336,wiki_real,when  they,altruistic  acts,imply
15,336,wiki_real,such  that,altruistic  behaviors,shaped
15,336,wiki_real,altruistic  behaviors,ancestral  environment,selected
15,336,wiki_real,very  it,most  cases,be
15,336,wiki_real,costs,certain  groups,increased
15,336,wiki_real,people,attractive members outgroup,found
15,336,wiki_real,initial Price which,genetic  evolution,was
15,336,wiki_real,interesting  example,such Dictyostelium mucoroides,found
15,336,wiki_real,fruiting  cells,fruiting  body,live
15,336,wiki_real,social  bonds,closely cost survival,proposes
15,336,wiki_real,cooperative  behaviors,Mutual Philosopher Peter book,seen
15,336,wiki_real,Jorge Moll,magnetic resonance imaging,provided
15,336,wiki_real,part reward that,usually  food,showed
15,336,wiki_real,charitable brain circuit,charitable  donations,activated
15,336,wiki_real,structures,other  species,are
15,336,wiki_real,moral  that,rather  brain,was
15,336,wiki_real,One brain region,especially trait empathy,contributes
15,336,wiki_real,same  study,social  bonding,shown
15,336,wiki_real,that,functioning  brains,showed
15,336,wiki_real,immoral  Psychopaths,immoral  people,feel
15,336,wiki_real,exclusively  it,moral  thickets,seem
15,336,wiki_real,same Jordan they,two study groups,mean
15,336,wiki_real,sometimes  that,such  environment,was
15,336,wiki_real,Psychology,motivational Social welfare,defines
15,336,wiki_real,psychological  which,own  welfare,contrasted
15,336,wiki_real,humans,psychological  altruism,been
15,336,wiki_real,definitions,altruistic  behaviors,specify
15,336,wiki_real,many  selflessness,altruistic  question,brought
15,336,wiki_real,altruism,when self outweigh self,postulates
15,336,wiki_real,who,social exchange theory,is
15,336,wiki_real,He,moral  principle,identified
15,336,wiki_real,induced  altruism,selfless  altruism,differentiated
15,336,wiki_real,empathic  who,empathic  someone,states
15,336,wiki_real,personal  which,positive  need,contrasted
15,336,wiki_real,thus  altruism,social  punishment,is
15,336,wiki_real,empathic  it,suffering,help
15,336,wiki_real,when  toddler,emotional  cues,seen
15,336,wiki_real,psychological  studies,such  helping,observe
15,336,wiki_real,person,personal  distress,found
15,336,wiki_real,also  number,Bystander effect,suggests
15,336,wiki_real,Greater  numbers,individual  responsibility,decrease
15,336,wiki_real,However  witness,regardless  bystanders,is
15,336,wiki_real,Many  studies,strong  volunteerism,observed
15,336,wiki_real,who,life depression,were
15,336,wiki_real,social  it,attributable  activity,shown
15,336,wiki_real,who,one,examined
15,336,wiki_real,who,lower  likelihood,found
15,336,wiki_real,volunteerism,44 % mortality,was
15,336,wiki_real,Merely  others,greater well being,being
15,336,wiki_real,they,subjective  happiness,enhanced
15,336,wiki_real,happier  people,opposite  direction,are
15,336,wiki_real,relationship,altruistic  behavior,is
15,336,wiki_real,generosity,affective  states,found
15,336,wiki_real,Studies,negative  health,been
15,336,wiki_real,positive  effects,positive  one,found
15,336,wiki_real,they,others,is
15,336,wiki_real,gratitude,very well being,suggest
15,336,wiki_real,conscious character focus,emotional  support,showed
15,336,wiki_real,intentioned  actions,more  harm,is
15,336,wiki_real,term,pathological  book,popularised
15,336,wiki_real,ultimately  they,ultimately  situations,include
15,336,wiki_real,Sociology,good  society,concerned
15,336,wiki_real,,,Association
15,336,wiki_real,how  individuals,researched  field,is
15,336,wiki_real,public  relevance,good  societies,acknowledges
15,336,wiki_real,altruistic  it,studies,seeks
15,336,wiki_real,back  it,good  society,framed
15,336,wiki_real,also  publications,moral  victims,link
15,336,wiki_real,online  people,observed  others,shown
15,336,wiki_real,all,moral  value,promote
15,336,wiki_real,Buddhism,altruistic  morality,place
15,336,wiki_real,Buddhism Altruism,prominently  Buddhism,figures
15,336,wiki_real,beings,suffering,is
15,336,wiki_real,Many  illnesses,one  love,cured
15,336,wiki_real,human  need,very  being,are
15,336,wiki_real,own  sense,well  being,becomes
15,336,wiki_real,moral  which,natural  cause,characterized
15,336,wiki_real,natural  one,happiness,experience
15,336,wiki_real,Jainism,only sentient beings,revolve
15,336,wiki_real,Jainism,uncompromising sentient life,preaches
15,336,wiki_real,living  things,,considers
15,336,wiki_real,Tirthankara  Rishabhdev,living  things,introduced
15,336,wiki_real,Jainism,ultimate  goal,prescribes
15,336,wiki_real,major  characteristic,mental Jain behaviors,is
15,336,wiki_real,unconquered  mind,powerful sense humans,are
15,336,wiki_real,peace,everything,destroys
15,336,wiki_real,Jainism,contentment,recommends
15,336,wiki_real,ultimately  one,major  thought,believe
15,336,wiki_real,principles,householders,is
15,336,wiki_real,limited  vows,householders,prescribed
15,336,wiki_real,house holders,five  vows,encouraged
15,336,wiki_real,monks,them,have
15,336,wiki_real,consistent  it,spiritual  progress,be
15,336,wiki_real,which,soul,seeks
15,336,wiki_real,worthy  it,Jainism,views
15,336,wiki_real,living  beings,great  actions,is
15,336,wiki_real,creatures,all,emphasizes
15,336,wiki_real,policy,microscopic  organisms,extends
15,336,wiki_real,person,different  ascetics,acknowledges
15,336,wiki_real,love,others,interprets
15,336,wiki_real,more  we,private  part,concluded
15,336,wiki_real,ultimate  purpose,bodily well being,thinks
15,336,wiki_real,Thomistic  which,theological  Catholicism,opposing
15,336,wiki_real,biblical  authors,strong  God,draw
15,336,wiki_real,,,1
15,336,wiki_real,one  hatred,God,states
15,336,wiki_real,several  altruism,possible  love,argued
15,336,wiki_real,altruistic  action,,is
15,336,wiki_real,when  demands,overall well being,defines
15,336,wiki_real,two  strong,weak,distinguishes
15,336,wiki_real,One  way,own  life,is
15,336,wiki_real,way,other  business,is
15,336,wiki_real,oppressed,opposite  phenomena,love
15,336,wiki_real,concept  īthār,oneself,is
15,336,wiki_real,where  concern,human  Allah,means
15,336,wiki_real,those,highest  nobility,considers
15,336,wiki_real,This,European īthār existence,is
15,336,wiki_real,,other Allah world,concern
15,336,wiki_real,Judaism Judaism,desired  creation,defines
15,336,wiki_real,love,important  humanity,stated
15,336,wiki_real,which,altruism,defined
15,336,wiki_real,that,creator,be
15,336,wiki_real,Kabbalah,existence,defines
15,336,wiki_real,how  will,upper  force,focused
15,336,wiki_real,how Rabbi Yehuda society,social  framework,focuses
15,336,wiki_real,that,one,proposed
15,336,wiki_real,Ashlag,divinity,focused
15,336,wiki_real,Sikhism Altruism,Sikh religion,is
15,336,wiki_real,greatest  one,godly  love,is
15,336,wiki_real,concept,important  Sikhism,is
15,336,wiki_real,fifth  Guru,greatest Arjun humanity,sacrificed
15,336,wiki_real,ninth  Guru,weak Tegh atrocity,sacrificed
15,336,wiki_real,fellow Mughal Sikh,Bhai enemy,was
15,336,wiki_real,who,battlefield,gave
15,336,wiki_real,Bhai he,enemy,began
15,336,wiki_real,they,battlefield,brought
15,336,wiki_real,you,Guru,asked
15,336,wiki_real,I,Bhai Kanhaiya,replied
15,336,wiki_real,Then  you,also  wounds,responded
15,336,wiki_real,you,Guru,practicing
15,336,wiki_real,subsequently volunteer which,new  service,founded
15,336,wiki_real,Hinduism,highest  humanity,considered
15,336,wiki_real,divine  it,afterlife,considered
15,336,wiki_real,Altruism,Hindu  mythology,is
15,336,wiki_real,,living supreme universe,founder
15,336,wiki_real,legendary Seijon sebiche Whoever,living  god,said
15,336,wiki_real,Mass donation,religious food ceremonies,is
15,336,wiki_real,Swami Sivananda,Brahma Sutras,reiterates
15,336,wiki_real,soon  deed,3 Brahma Sutras,notes
15,336,wiki_real,Hence  karma,future  merit,bestow
15,336,wiki_real,which,fruit,argue
15,336,wiki_real,it,such  god,act
15,336,wiki_real,It,independently  reward,bestow
15,336,wiki_real,personal Nishkam which,altruism,supports
15,336,wiki_real,Altruistic  acts,well Hindu morality,celebrated
15,336,wiki_real,Philosophy,philosophical  obligations,exists
15,336,wiki_real,ethical  individuals,ethical  altruism,maintain
15,336,wiki_real,moral  agents,own self interest,is
15,336,wiki_real,agent,themselves,altruism
15,336,wiki_real,true self altruism,own self interest,is
15,336,wiki_real,how self this,moral  obligations,is
15,336,wiki_real,social  that,effective  others,is
15,336,wiki_real,that,positive  values,encourages
15,336,wiki_real,cause  that,traditional  altruism,is
15,336,wiki_real,Effective  altruism,based  practices,is
15,336,wiki_real,scientific policy which,biggest  benefit,applies
15,336,wiki_real,professional Liv genes,candidate altruism,include
15,336,wiki_real,freely  everyone,Internet,is
15,336,wiki_real,term,Media Psychology,coined
15,336,wiki_real,freely  they,freely  what,is
15,336,wiki_real,Types,digital Digital creativity,are
15,336,wiki_real,,Comte Catechisme Positivism,See
